_id,ltable_id,rtable_id,ltable_product_title,ltable_price,ltable_brand,ltable_model,ltable_operating_system,ltable_extended_title,rtable_product_title,rtable_price,rtable_brand,rtable_model,rtable_operating_system,rtable_extended_title,predicted_match
2015,a1728,w3384,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$2.249.24,lenovo,,windows 7,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $2.249.24,1
2016,a1728,w3385,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$2.249.24,lenovo,,windows 8,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $2.249.24,1
2017,a1728,w3386,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$2.249.24,lenovo,,windows 10,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $2.249.24,1
2018,a1728,w3387,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$2.249.24,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $2.249.24,1
2019,a1728,w3388,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 7 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$2.249.24,lenovo,,windows 7,pcie touch lenovo thinkpad t460s windows 7 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $2.249.24,1
2020,a1728,w3389,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi,$2.249.24,lenovo,,windows 7,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi $2.249.24,1
2021,a1728,w3390,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$2.249.24,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $2.249.24,1
2022,a1728,w3396,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$2.299.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $2.299.21,1
2023,a1728,w3401,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi,$2.349.21,lenovo,,windows 10,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi $2.349.21,1
2024,a1728,w3402,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 512gb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$2.349.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 512gb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $2.349.21,1
2025,a1728,w3404,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$2.349.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $2.349.21,1
2026,a1728,w3409,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$2.399.24,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $2.399.24,1
2027,a1728,w3411,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$2.399.24,lenovo,,windows 7,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $2.399.24,1
2028,a1728,w3413,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$2.399.24,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $2.399.24,1
2029,a1728,w3414,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$2.399.24,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $2.399.24,1
2030,a1728,w3415,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$2.399.24,lenovo,,windows 7,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $2.399.24,1
2031,a1728,w3416,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$2.399.24,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $2.399.24,1
2032,a1728,w3417,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$2.399.24,lenovo,,windows 10,pcie touch lenovo thinkpad t460s windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $2.399.24,1
2033,a1728,w3421,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$2.449.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 20gb ram 1tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $2.449.21,1
2034,a1728,w3439,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$3.099.21,lenovo,,windows 7,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $3.099.21,1
2035,a1728,w3440,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$3.099.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $3.099.21,1
2036,a1728,w3445,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader,$3.149.21,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 12gb ram 2tb pcie-nvme ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader $3.149.21,1
2037,a1728,w3447,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$3.229.51,lenovo,,windows 8,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $3.229.51,1
2038,a1728,w3448,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$3.229.51,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 2tb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $3.229.51,1
