id,left_id,left_model,left_extended_title,right_id,right_model,right_extended_title
3358,a1919,,lenovo thinkpad t470s windows 10 intel core i7 7500u 16gb 512gb ssd 14 ips fhd 1920x1080 ,w3479,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
3359,a1922,i5578 5902gry,dell i5578 5902gry inspiron 15.6 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w15,i5578 2550gry,dell inspiron 15 5000 2 1 15.6 fhd intel core i7 7500u 8gb 2400mhz ddr4 1tb 5400 rpm intel hd 620 i5578 2550gry windows 10 64bit english
3360,a1922,i5578 5902gry,dell i5578 5902gry inspiron 15.6 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w7,i5578 3093gry,dell inspiron 15 5000 2 1 15.6 touch intel core i3 4gb 500gb 5400rpm hd i5578 3093gry windows 10 64bit english
3361,a1923,fx53vd rh71,asus fx53vd rh71 15.6 intel core i7 7700hq 2.8ghz 8gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 unknown,w2586,fx53vd rh71,asus fx53vd rh71 15.6 fhd i7 7700hq 16gb 1tb gtx1050 asus fx53vd rh71 microsoft windows windows
3362,a1923,fx53vd rh71,asus fx53vd rh71 15.6 intel core i7 7700hq 2.8ghz 8gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 unknown,w2956,m580vd eb76,asus m580vd eb76 15.6 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd 256gb ssd gtx 1050 usb3.1 windows 10 metalic champagne asus m580vd eb76 microsoft
3363,a1923,fx53vd rh71,asus fx53vd rh71 15.6 intel core i7 7700hq 2.8ghz 8gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 unknown,w2960,gl503vd db71,asus rog gl503vd db71 15.6 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 rog metallic asus gl503vd db71 microsoft
3364,a1923,fx53vd rh71,asus fx53vd rh71 15.6 intel core i7 7700hq 2.8ghz 8gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 unknown,w2961,gl503vd db71,asus rog gl503vd db71 15.6 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 rog metallic asus gl503vd db71 microsoft
3365,a1923,fx53vd rh71,asus fx53vd rh71 15.6 intel core i7 7700hq 2.8ghz 8gb ddr4 1tb hdd gtx 1050 usb3.1 windows 10 unknown,w3028,gl503vd db74,asus rog gl503vd db74 15.6 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd 256gb ssd gtx 1050 usb3.1 windows 10 rog metallic asus gl503vd db74 microsoft
3366,a1924,t8tjg,lenovo yoga 3 2 1 11.6 fhd ips touch intel m 5y71 2.90 ghz 8gb 180gb ssd win 8.1 t8tjg windows,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3367,a1925,2jvjk,dell 2jvjk latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,w2137,lati3580xn8kf,dell latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati3580xn8kf
3368,a1925,2jvjk,dell 2jvjk latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,w2237,lati3480f7ypc,dell latitude 3480 14 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati3480f7ypc
3369,a1925,2jvjk,dell 2jvjk latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,w2252,lati35806fc0d,dell latitude 3580 15.6 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati35806fc0d
3370,a1925,2jvjk,dell 2jvjk latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,w2469,lati34802jvjk,dell latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati34802jvjk
3371,a1925,2jvjk,dell 2jvjk latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,w2472,lati3480xpmm1,dell latitude 3480 14 hd intel core i5 7200u 8gb ddr4 500gb windows 10 lati3480xpmm1
3372,a1926,t8tjg,2017 acer 11.6 convertible 2 1 hd ips backlight touchscreen chromebook intel quad core celeron n3160 2.24ghz 4gb 32gb ssd hd hdmi usb 3.0 chrome t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3373,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1082,80xa0009us,lenovo flex 5 1470 14 core i7 7500u 16 gb 128 gb ssd 1 tb hdd 80xa0009us windows 10
3374,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1776,80us0000us,lenovo n42 20 chromebook 14 celeron n3060 4 gb 16 gb ssd 80us0000us os
3375,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1790,80sf0000us,refurbished lenovo n22 80sf0000us chromebook pc 80sf0000us
3376,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1791,80sf0000us,refurbished lenovo n22 80sf0000us chromebook pc 80sf0000us
3377,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1856,80vh0000us,lenovo n22 cel 1 point 6 11 point 6tch 2gb 16gb cam bt chrm 80vh0000us notebooks chrome os
3378,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1892,80mg0000us,refurbished lenovo chromebook n21 80mg0000us lenovo chromebook n21 80mg0000us
3379,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1901,80ys0000us,lenovo 80ys0000us n23 80ys0000us 11.6in chromebook intel celeron n3060 dual core 1.6ghz 2gb lpddr4 16gb chrome 
3380,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w1930,80us0000us,lenovo chromebook n42 20 80us0000us combo pack chromebook n42 20 80us0000us
3381,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w2046,80xa000tus,lenovo flex 5 14 2 1 windows 10 intel core i5 7200u dual core 8gb 1tb 80xa000tus
3382,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w2346,80xm0000us,lenovo 320 17ikb 17.3 core i5 7200u 8 gb 1 tb hdd 80xm0000us windows 10
3383,a193,80xa0000us,lenovo flex 5 80xa0000us 14 7th gen intel i5 7200u 256gb ssd 8gb ddr4 win 10 integrated intel hd 620 windows,w942,80vj0000us,lenovo chromebook n42 80vj0000us chromebook pc intel celeron lenovo 80vj0000us os
3384,a1930,inspiron 15 3000,dell inspiron 15.6 hd touchscreen pc 2016 intel i5 5200u 2.2ghz 8gb 1tb hdd rw intel hd 5500 maxxaudio hdmi windows 10 inspiron 3000,w997,,dell inspiron 15.6 touchscreen hd intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
3385,a1932,nx.shwaa.003 sf114 31 p5ww,acer nx.shwaa.003 sf114 31 p5ww 14 windows 10,w2514,nx.shwaa.003,nx.shwaa.003 n3710 1.6g 4gb 128gb 14in 11ac w10h acer windows
3386,a1932,nx.shwaa.003 sf114 31 p5ww,acer nx.shwaa.003 sf114 31 p5ww 14 windows 10,w2707,nx.shwaa.003,refurbished acer 14 intel pentium 1.6 ghz 4gb 128gb windows 10 sf114 31 p5ww nx.shwaa.003
3387,a1936,,hp pavilion 15.6 hd pc intel core i7 7500u 16gb 1tb hdd rw 4.2 hdmi sd windows 10 ,w2308,,hp 15 ay107cl 15.6 hd intel core i7 7500u 16g 1tb hdd rw windows 10 
3388,a194,t8tjg,dell 7000 inspiron 2 1 17.3 touch fhd ips i7779 7045gry pus intel core i7 7500u 16gb ddr4 nvidia geforce 940mx 2gb 512gb ssd bt hdmi win10 t8tjg windows,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3389,a1941,i7359 1145slv,dell inspiron i7359 1145slv 13.3 2 1 touchscreen 6th intel core i3 4 gb 500 gb hdd windows 10,w208,i7359 8404slv,dell inspiron 13 7359 i7359 8404slv 2 1 pc intel i7359 8404slv windows 10 edition
3390,a1942,,hp pavilion 15 cc123cl hd touchscreen i5 8250u 12gb 1tb windows 10,w686,2ds92uar#aba,hp pavilion 15 cc123cl 15.6 touchscreen i5 8250u 12gb 1tb w10 refurb 2ds92uar#aba windows
3391,a1943,20hd0068us,lenovo thinkpad t470 20hd0068us 14 touchscreen lcd intel core i5 [7th gen] i5 7300u dual core [2 core] 2.60 ghz 8 gb ddr4 sdram 256 gb ssd windows 10 [english] 1920 x unknown,w2294,20hd004aus,lenovo thinkpad t470 14 core i5 7300u 8 gb 500 gb hdd 20hd004aus windows 10
3392,a1943,20hd0068us,lenovo thinkpad t470 20hd0068us 14 touchscreen lcd intel core i5 [7th gen] i5 7300u dual core [2 core] 2.60 ghz 8 gb ddr4 sdram 256 gb ssd windows 10 [english] 1920 x unknown,w2712,20hb001hus,lenovo thinkpad p51s 20hb001hus 15.6 lcd intel core i5 [7th gen] i5 7300u dual core [2 core] 2.60 ghz 4 gb ddr4 sdram 500 gb hdd windows 10 [english] microsoft 
3393,a1948,ux303la ds52t,asus ux303 13 [2014 model] asus ux303la ds52t windows 8.1,w996,ux303la ds51t,asus 90nb04y2 m04170 asus zenbook ux303la ds51t 13.3 touchscreen plane switching ips technology intel core i5 i5 5200u 2.20 ghz smoky brown windows 8
3394,a195,t8tjg,2017 dell inspiron 15.6 truelife hd 1366x768 5566 intel core i7 7500u 8gb ddr4 1tb hdd supermulti windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3395,a1950,gl62m 7rdx 2027,msi gl62m 7rdx 2027 15.6 94% ntsc i7 7700hq gtx 1050 2g 8gb 128gb ssd 1tb 5400 rpm windows home,w2602,gl62m 7rdx 2070,msi gl62m 7rdx 2070 15.6 i7 7700hq 8gb 1tb gtx 1050 gl62m 7rdx 2070 microsoft windows windows
3396,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w2140,x9v65ut#aba,hp stream 11 g3 11.6 celeron n3060 4 gb 64 gb ssd x9v65ut#aba windows 10
3397,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w2737,x9v53ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 8 gb 500 gb hdd x9v53ut#aba windows
3398,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w654,x9v54ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 16 gb 512 gb ssd x9v54ut#aba windows 10
3399,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w773,x9v50ut#aba,hp zbook 17 g3 17.3 core i7 6700hq 16 gb 512 gb ssd x9v50ut#aba windows 10
3400,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w791,x9v21ut#aba,hp x2 210 g2 10.1 atom x5 z8350 4 gb 128 gb ssd x9v21ut#aba windows
3401,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w880,x9v19ut#aba,hp x2 210 g2 10.1 atom x5 z8350 2 gb 32 gb ssd x9v19ut#aba windows
3402,a1951,x9v21ut#aba,x2 210 atm 1.44 10.1 4gb 128gb hp x9v21ut#aba windows professional,w917,x9v20ut#aba,hp x2 210 g2 10.1 atom x5 z8350 4 gb 64 gb ssd x9v20ut#aba windows
3403,a1952,md212ll a,apple macbook md212ll a 13 retina x 10.8 mountain lion,w3587,md212ll a,refurbished apple macbook 13 retina i5 [2.5] [128gb] [8gb] md212ll a 2012 
3404,a1956,20en001cus,lenovo thinkpad p50 20en001cus i7 6820hq 16gb 512gb nvme fhd m2000m windows professional,w1404,20en0013us,lenovo thinkpad p50 15.6 core i7 6700hq 8 gb 500 gb hdd 20en0013us windows 10
3405,a1956,20en001cus,lenovo thinkpad p50 20en001cus i7 6820hq 16gb 512gb nvme fhd m2000m windows professional,w2927,20j1001cus,lenovo thinkpad 13 13.3 core i5 7200u 8 gb 256 gb ssd 20j1001cus windows 10 
3406,a1956,20en001cus,lenovo thinkpad p50 20en001cus i7 6820hq 16gb 512gb nvme fhd m2000m windows professional,w3113,20hb001cus,lenovo thinkpad p51s 15.6 fhd i7 7600u 16gb 256gb ssd m250m win10 20hb001cus windows 
3407,a196,t8tjg,2018 hp 17.3 17z pc amd dual core a9 8gb 1tb usb 3.1 windows 10 t8tjg home,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3408,a1964,i5567,dell inspiron 15.6 fhd touchscreen widescreen lcd intel core i5 7200u 3.1ghz 8gb ddr4 1tb hdd usb 3.0 hdmi ac windows 10 i5567,w997,,dell inspiron 15.6 touchscreen hd intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
3409,a1965,cr9 00013,microsoft surface book intel core i5 8gb 128gb windows 10 anniversary update cr9 00013,w50,,microsoft surface book13.5 8gb 128gb intel core i5 windows 10 
3410,a1967,16vfdelp0042,dell 16vfdelp0042 e6410 14.1 intel core i7 620m 2.6g 4g ddr3 320g windows 10 ,w2063,16vfdelp0059,refurbished dell e6420 14.0 windows 10 intel core i5 2520m 8gb 120gb solid state 16vfdelp0059
3411,a1967,16vfdelp0042,dell 16vfdelp0042 e6410 14.1 intel core i7 620m 2.6g 4g ddr3 320g windows 10 ,w2167,16vfdelp0347,refurbished dell e6430 14.0 windows 10 intel core i5 3210m 4gb 120gb solid state 16vfdelp0347
3412,a1968,asus vivobook,asus vivo book 15.6 1366 x 768 hd pc intel pentium n3700 quad core 1.60 ghz 4gb 500gb hdd windows 10 vivobook,w666,,hp 15.6 hd touchscreen pc intel pentium n3710 quad core 1.60 ghz 4gb 500gb hdd windows 10 
3413,a1969,99wf7,dell 99wf7 latitude 5289 12.3 fhd intel corei5 7300u 8gb ddr4 256gb solid state windows 10 ,w65,99wf7,latitude 5289 12 fhd touch i5 7300u vpro 8gb 256gb w10p 1yr ps dell 99wf7 windows french spanish 
3414,a197,15 bs015dx,hp 15 bs015dx 15.6 hd touch core i5 7200u 8gb 1tb hdd windows 10,w39,,hp pavilion x360 15 2 1 touch core i5 7200u 8gb 1tb hdd 15.6 full hd microsoft windows 10
3415,a1974,z4z30uar#aba,hp spectre x360 z4z30uar#aba 13.3 windows 10 home,w747,z4z39uar#aba,hp spectre x360 15 bl152nr 15.6 touchscreen z4z39uar#aba microsoft windows windows 10
3416,a1976,w1004ps,bit w1004ps core windows 10 detachable pc cherry trail 4gb 32gb hd touchscreen 10.1 home,w216,w1004pb,bit w1004pb core windows 10 detachable pc cherry trail 4gb 32gb hd touchscreen 10.1 bit w1004pb
3417,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1429,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3418,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1448,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3419,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1455,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3420,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1509,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3421,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1558,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 2tb hdd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3422,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1559,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3423,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1578,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3424,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1610,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3425,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1614,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3426,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w1630,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3427,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w794,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 8gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3428,a1979,hp pavilion,2018 hp pavilion 15.6 fhd ips intel quad core i7 8550u 16gb ddr4 1tb ssd 4gb nvidia geforce 940mx b&o usb c win 10 windows 64 bit,w979,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3429,a1983,7000,dell inspiron 7000 13.3 2 1 convertible hd touchscreen intel core i7 6500u 8gb 256gb ssd hdmi windows 10 stylus ,w987,,refurbished dell inspiron 7000 13.3 fhd touchscreen intel core i7 8gb 256gb ssd windows 10 microsoft
3430,a1984,,lenovo ideapad 310 15.6 hd 3x faster intel core i7 6500u 8 gb 1tb hdd windows 10 80sm00q7us ,w823,80sn0004us,lenovo ideapad 310 15.6 hd 3x faster intel core i5 8 gb 1tb hdd windows 10 80sn0004us
3431,a199,t8tjg,lenovo thinkpad edge e570 15.6 hd 1366x768 intel dual core i5 7200u 2.5 ghz 8gb 240gb solid state win 10 t8tjg windows professional,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3432,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1116,nx.gmbaa.001,refurbished acer spin intel pentium 1.10 ghz 4 gb 64gb windows 10 nx.gmbaa.001
3433,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1696,nx.g85aa.001,acer denim 11.6 cb3 131 c3sz chromebook 11 pc intel celeron n2840 dual core 2gb 16gb google chrome nx.g85aa.001
3434,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1764,nx.gddaa.001,acer chromebook 14 for work cp5 471 c0ex 14 celeron 3855u 4 gb 16 gb ssd us nx.gddaa.001
3435,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1770,nx.gp6aa.001,c771t c1ws celeron 3855u 1.6g 4gb 32gb 11.6in tch chrome acer nx.gp6aa.001 chrome
3436,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1793,nx.gjeaa.001,manufacturer acer cb3 431 c0ak 14 chromebook chrome intel celeron n3160 4gb 32gb nx.gjeaa.001
3437,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1799,nx.gm8aa.001,acer chromebook 11 n7 c731 c8ve 11.6 celeron n3060 4 gb 16 gb ssd us nx.gm8aa.001 os
3438,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1812,nx.gm8aa.001,refurbished acer 11.6 intel celeron dual core 1.6ghz 4gb 16gb chrome c731 c8ve nx.gm8aa.001
3439,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1818,nx.gddaa.001,refurbished acer cp5 471 14 chromebook chrome intel celeron 3855u 4gb 16gb solid state nx.gddaa.001
3440,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1894,nx.gn3aa.001,refurbished acer 11.6 chromebook 11 intel celeron 1.6ghz 4gb 16gb chromeos nx.gn3aa.001
3441,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1927,nx.gukaa.001,acer chromebook 11 c732 c6wu 11.6 lcd chromebook intel celeron n3350 dual core [2 core] 1.10 ghz 4 gb lpddr4 32 gb chrome 1366 x 768 comfyview obsidian nx gukaa 001 nx.gukaa.001 os
3442,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1928,nx.gukaa.001,acer chromebook 11 c732 c6wu 11.6 lcd chromebook intel celeron n3350 dual core [2 core] 1.10 ghz 4 gb lpddr4 32 gb chrome 1366 x 768 comfyview obsidian nx gukaa 001 nx.gukaa.001 os
3443,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w193,nx.gpzaa.001,acer spin 11 11.6 touchscreen 2 1 chromebook celeron n3350 4gb 32gb emmc nx.gpzaa.001 os
3444,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1978,nx.g15aa.001,acer granite 15.6 cb3 531 c4a5 chromebook pc intel celeron n2830 dual core 2gb 16gb chrome nx.g15aa.001
3445,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w1979,nx.gnwaa.001,acer chromebook demo unit cb nx.gnwaa.001 os
3446,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w206,nx.gtqaa.001,acer spin sp515 51gn sp515 51gn 807g 15.6 intel core i7 i7 8550u 8gb ddr4 1tb hdd windows 10 1920 x 1080 ips convertible 2 1 nx.gtqaa.001
3447,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w2102,nx.gmsaa.001,acer aspire e 15 e5 553 t5k4 15.6 a10 9600p 8 gb 1 tb hdd us nx.gmsaa.001 windows
3448,a1990,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 lcd intel core i3 6th gen i3 6006u dual core 2 core 2 ghz 8 gb ddr4 sdram 1 nx.gsuaa.001 unknown,w2168,nx.glbaa.001,acer aspire e15 e5 575 74rc 15.6 full hd screenintel core i7 7500u 8gb ddr4 1tb windows 10 steel nx.glbaa.001
